100	 84.664200
1100	 63.037750
2100	 64.981990
3100	 70.629750
4100	 74.118750
5100	 76.022710
6100	 75.095670
7100	 73.798060
8100	 70.090920
9100	 67.784270
10100	 66.014850
11100	 63.202640
12100	 66.530250
13100	 68.362120
14100	 67.004910
15100	 67.216180
16100	 68.147090
17100	 68.393440
18100	 68.811670
19100	 69.130640
20100	 69.322970
21100	 69.885720
22100	 70.420450
23100	 70.564480
24100	 70.918710
25100	 71.095060
26100	 71.782130
27100	 72.188680
28100	 72.071500
29100	 72.148690
30100	 72.469910
31100	 72.857590
32100	 72.932920
33100	 73.093470
34100	 73.479350
35100	 74.621160
36100	 74.241890
37100	 74.175200
38100	 74.347630
39100	 74.918580
40100	 75.230650
41100	 74.987240
42100	 74.997130
43100	 75.516410
44100	 75.438350
45100	 75.986440
46100	 76.338770
47100	 76.020390
48100	 76.297850
49100	 76.830140
50100	 76.747110
51100	 76.666580
52100	 77.099780
53100	 77.113350
54100	 77.167220
55100	 78.193730
56100	 77.766920
57100	 77.389960
58100	 77.824030
59100	 77.889380
60100	 77.936460
61100	 78.684930
62100	 78.270140
63100	 78.323130
64100	 78.598390
65100	 79.027210
66100	 78.840800
67100	 79.633090
68100	 78.937300
69100	 79.555260
70100	 79.108470
71100	 79.294530
72100	 79.395220
73100	 79.611310
74100	 79.800770
75100	 79.899780
76100	 79.561930
77100	 80.537310
78100	 107.171240
79100	 80.142960
80100	 80.274330
81100	 80.343880
82100	 80.435570
83100	 81.136670
84100	 80.891250
85100	 80.589820
86100	 81.312990
87100	 80.985090
88100	 81.749090
89100	 81.427720
90100	 82.161110
91100	 81.797330
92100	 83.901500
93100	 81.605030
94100	 82.380720
95100	 81.965680
96100	 81.803860
97100	 82.428900
98100	 81.888790
99100	 82.393600
100100	 82.076880
101100	 83.033430
102100	 82.297140
103100	 82.341270
104100	 82.428000
105100	 82.877620
106100	 82.410660
107100	 83.533060
108100	 82.503140
109100	 83.291060
110100	 82.930610
111100	 83.147060
112100	 82.709790
113100	 83.522690
114100	 82.888670
115100	 83.253480
116100	 83.174470
117100	 83.094800
118100	 83.454090
119100	 83.347370
120100	 83.713750
121100	 83.674400
122100	 83.365760
123100	 84.137100
124100	 87.102710
125100	 84.066460
126100	 83.626600
127100	 84.552110
128100	 83.789490
129100	 84.760690
130100	 84.181980
131100	 88.044080
132100	 84.126580
133100	 84.301550
134100	 84.216290
135100	 84.320550
136100	 84.621280
137100	 84.581390
138100	 84.506590
139100	 84.767320
140100	 84.648710
141100	 84.910270
142100	 84.841830
143100	 84.803220
144100	 85.108270
145100	 84.876440
146100	 86.210400
147100	 86.024040
148100	 85.173940
149100	 85.193350
150100	 85.519060
151100	 85.168570
152100	 85.340620
153100	 85.226960
154100	 85.423790
155100	 85.877170
156100	 85.621490
157100	 85.637770
158100	 86.141210
159100	 86.147780
160100	 88.105270
161100	 86.129590
162100	 86.090170
163100	 86.100430
164100	 86.141990
165100	 86.397830
166100	 86.461980
167100	 86.268840
168100	 86.538370
169100	 86.265130
170100	 86.342550
171100	 86.331870
172100	 86.329470
173100	 86.712960
174100	 87.570130
175100	 87.308900
176100	 86.475440
177100	 86.447990
178100	 86.781430
179100	 87.182340
180100	 87.228280
181100	 87.165720
182100	 86.885860
183100	 87.031930
184100	 88.730270
185100	 88.365900
186100	 87.574840
187100	 87.509400
188100	 87.199950
189100	 87.962070
