100	 76.200080
200	 48.839530
300	 61.347890
400	 112.243160
500	 134.514750
600	 159.628470
700	 182.170990
800	 212.383220
900	 232.097840
1000	 258.641770
1100	 280.803420
1200	 306.539610
1300	 328.880380
1400	 352.514770
1500	 374.664200
1600	 401.095150
1700	 421.614510
1800	 446.629950
1900	 468.242390
2000	 495.081510
2100	 516.291030
2200	 542.180030
2300	 562.472900
2400	 590.138740
2500	 611.822070
2600	 637.290960
2700	 658.895650
2800	 661.686880
2900	 411.002930
3000	 425.620240
3100	 435.583280
3200	 448.611820
3300	 488.084410
3400	 718.488540
3500	 736.452240
3600	 758.483080
3700	 777.379550
3800	 799.772720
3900	 818.686450
4000	 840.470830
4100	 859.827050
4200	 881.969360
4300	 900.104210
4400	 921.597740
4500	 941.634690
4600	 963.844040
4700	 981.992290
4800	 1004.998930
4900	 1023.295160
5000	 1045.443630
5100	 1063.468070
5200	 1087.725560
5300	 1107.428810
5400	 1128.247540
5500	 1146.271830
5600	 1168.150830
5700	 1187.470660
5800	 1210.413910
5900	 1227.023550
6000	 1253.038930
6100	 1273.591930
6200	 1293.919210
6300	 1309.001930
6400	 1332.153280
6500	 1353.695610
6600	 1373.289140
6700	 1391.643700
6800	 1414.016070
6900	 1437.631920
7000	 1456.154660
7100	 1477.560230
7200	 1494.728570
7300	 1513.657670
7400	 1538.219430
7500	 1556.915000
7600	 1578.345190
7700	 1599.956310
7800	 1620.922850
7900	 1642.655970
8000	 1662.934120
8100	 1677.613220
8200	 1706.418420
8300	 1726.118480
8400	 1747.404630
8500	 1765.835700
8600	 1788.273590
8700	 1806.148000
8800	 1834.480390
8900	 1853.827360
9000	 1875.422160
9100	 1894.709110
9200	 1917.347020
9300	 1935.730610
9400	 1955.313960
9500	 1974.746540
9600	 2028.091350
9700	 2016.653720
9800	 2037.636410
9900	 2060.256680
10000	 2088.957100
10100	 2098.725890
10200	 2120.754100
10300	 2140.389980
10400	 2160.331360
10500	 2177.892530
10600	 2202.802430
10700	 2222.183460
10800	 2243.090680
10900	 2277.182350
11000	 2325.669000
11100	 2406.391220
11200	 2399.397250
11300	 2482.216370
11400	 2385.309000
11500	 2473.268980
11600	 2530.368960
11700	 2605.600790
11800	 2513.428250
11900	 2538.991870
12000	 2550.529780
12100	 2550.544320
12200	 2538.547460
12300	 2568.261670
12400	 2638.312430
12500	 2620.626770
12600	 2657.441100
12700	 2635.384410
12800	 2737.918120
12900	 2676.879680
13000	 2695.716660
13100	 2716.962960
13200	 2784.138160
13300	 2768.495030
13400	 2802.411070
13500	 2812.217260
13600	 2827.754790
13700	 2849.888130
13800	 2902.674640
13900	 2901.974760
14000	 2911.209720
14100	 2940.655950
14200	 2943.969100
14300	 2958.792080
14400	 3015.067500
14500	 3012.782240
14600	 3113.173140
14700	 3215.391110
14800	 3084.213620
14900	 3107.086140
15000	 3123.769930
15100	 3129.097240
15200	 3147.171050
15300	 3169.028080
15400	 3191.878360
15500	 3211.123620
15600	 3235.493720
15700	 3256.903710
15800	 3267.550690
15900	 3288.017830
16000	 3324.099860
16100	 3353.609340
16200	 3372.071050
16300	 3383.512230
16400	 3471.719950
16500	 3418.901640
16600	 3436.821010
16700	 3456.499740
16800	 3482.692800
16900	 3496.662140
17000	 3522.644380
17100	 3546.591700
17200	 3601.037980
17300	 3612.441260
17400	 3665.997690
17500	 3660.255000
17600	 3691.470120
17700	 3744.787380
17800	 3727.519100
17900	 3728.992530
18000	 3781.507700
18100	 3798.473500
18200	 3772.835040
18300	 3794.612920
18400	 3813.750910
18500	 3847.495300
18600	 3850.684770
18700	 3906.052360
18800	 3887.299290
18900	 3912.943550
19000	 3953.455470
19100	 3974.797480
19200	 4025.395040
19300	 4018.969580
19400	 4022.421100
19500	 4043.829940
19600	 4074.636420
19700	 4105.290000
19800	 4182.816410
19900	 4130.309550
20000	 4166.576850
20100	 4197.128630
20200	 4436.802930
20300	 4301.172760
20400	 4313.311240
20500	 4286.043790
20600	 4316.437090
20700	 4293.924890
20800	 4338.930630
20900	 4335.893250
21000	 4347.033280
21100	 4362.898230
21200	 4395.011220
21300	 4398.968770
21400	 4420.142730
21500	 4439.787400
21600	 4459.822260
21700	 4495.923260
21800	 4505.514170
21900	 4522.143640
22000	 4544.014840
22100	 4561.763070
22200	 4582.842430
22300	 4608.025290
22400	 4625.907140
22500	 4649.339840
22600	 4666.383020
22700	 4688.965840
22800	 4712.789470
22900	 4752.916560
23000	 4741.878820
23100	 4765.522360
23200	 4792.590340
23300	 4995.329600
23400	 4980.217750
23500	 5006.934080
23600	 4887.719930
23700	 4918.342290
23800	 4915.926700
23900	 4958.086950
24000	 4963.937540
24100	 5022.181550
24200	 5017.605420
24300	 5136.871500
24400	 5110.649980
24500	 5075.619620
24600	 5135.218860
24700	 5116.090920
24800	 5207.685000
24900	 5151.211240
25000	 5179.338750
25100	 5203.012080
25200	 5216.854510
25300	 5233.458460
25400	 5294.397890
25500	 5267.642700
25600	 5280.583450
25700	 5292.101870
25800	 5314.980950
25900	 5332.919520
26000	 5355.557440
26100	 5381.141480
26200	 5396.794760
26300	 5422.993510
26400	 5434.841680
26500	 5458.073870
26600	 5481.570050
26700	 5501.397640
26800	 5520.088190
26900	 5538.332560
